transaction_id,town,state,datestamp,bread_size,bread_price_NGN
4754,Onueke,Ebonyi,2024-12-26,Large,2200
4755,Biu,Gombe,2025-02-08,Extra Large,3500
4756,Degema,Rivers,2024-08-19,Extra Large,3500
4757,Ohaozara,Ebonyi,2025-01-05,Small,500
4758,Ilorin,Kwara,2025-01-09,Small,500
4759,Zuru,Kebbi,2025-07-28,Large,2200
4760,Warri,Delta,2024-10-16,Extra Large,3500
4761,Oji River,Enugu,2026-04-12,Extra Large,3500
4762,Ohafia,Abia,2025-04-28,Medium,1200
4763,Idah,Kogi,2025-12-11,Extra Large,3500
4764,Dikwa,Borno,2025-07-28,Medium,1200
4765,Bali,Taraba,2026-01-29,Large,2200
4766,Ikeja,Lagos,2026-02-06,Large,2200
4767,Jos,Plateau,2025-12-13,Small,500
4768,Ilesa,Osun,2024-05-18,Extra Large,3500
4769,Orlu,Imo,2025-06-06,Large,2200
4770,Kaltungo,Gombe,2024-11-17,Extra Large,3500
4771,Saminaka,Kaduna,2024-08-15,Large,2200
4772,Okene,Kogi,2026-02-11,Medium,1200
4773,Kamba,Kebbi,2025-08-20,Medium,1200
4774,Orlu,Imo,2024-06-30,Extra Large,3500
4775,Jos,Plateau,2025-01-31,Large,2200
4776,Sokoto,Sokoto,2026-03-30,Extra Large,3500
4777,Agbor,Delta,2025-07-18,Large,2200
4778,Nembe,Bayelsa,2025-07-28,Extra Large,3500
4779,Saki,Oyo,2024-10-10,Large,2200
4780,Dass,Bauchi,2024-10-19,Extra Large,3500
4781,Omuo-Ekiti,Ekiti,2024-08-16,Medium,1200
4782,Lagos,Lagos,2026-04-06,Extra Large,3500
4783,Orlu,Imo,2026-02-21,Small,500
4784,Yauri,Kebbi,2024-12-23,Extra Large,3500
4785,Talata Mafara,Zamfara,2025-05-28,Large,2200
4786,Zuru,Kebbi,2024-09-25,Large,2200
4787,Potiskum,Yobe,2024-08-06,Medium,1200
4788,Monguno,Borno,2025-05-27,Small,500
4789,Efon,Ekiti,2025-12-02,Large,2200
4790,Mbaise,Imo,2026-01-17,Extra Large,3500
4791,Ohafia,Abia,2024-12-08,Large,2200
4792,Nsukka,Enugu,2025-09-24,Large,2200
4793,Yola,Adamawa,2025-05-14,Extra Large,3500
4794,Sagbama,Bayelsa,2024-08-03,Extra Large,3500
4795,Ughelli,Delta,2026-04-24,Extra Large,3500
4796,Talata Mafara,Zamfara,2026-04-10,Extra Large,3500
4797,Birnin Kebbi,Kebbi,2024-08-11,Large,2200
4798,Oyo Town,Oyo,2026-03-10,Medium,1200
4799,Oyo Town,Oyo,2026-02-26,Medium,1200
4800,Ogoja,Cross River,2024-12-15,Small,500
4801,Maiduguri,Borno,2025-06-08,Large,2200
4802,Kaura Namoda,Zamfara,2026-03-21,Large,2200
4803,Sapele,Delta,2024-07-22,Extra Large,3500
4804,Gusau,Zamfara,2024-12-15,Extra Large,3500
4805,Zuru,Kebbi,2026-01-30,Medium,1200
4806,Kamba,Kebbi,2025-10-10,Small,500
4807,Bichi,Kano,2025-11-07,Small,500
4808,Sokoto,Sokoto,2026-01-30,Medium,1200
4809,Port Harcourt,Rivers,2025-02-23,Small,500
4810,Ikom,Cross River,2025-02-21,Small,500
4811,Wukari,Taraba,2025-03-16,Medium,1200
4812,Sagbama,Bayelsa,2026-03-10,Large,2200
4813,Lokoja,Kogi,2026-02-09,Extra Large,3500
4814,Lokoja,Kogi,2026-03-10,Extra Large,3500
4815,Rijau,Niger,2024-11-13,Small,500
4816,Mutum Biyu,Taraba,2025-11-17,Extra Large,3500
4817,Agbor,Delta,2024-07-14,Small,500
4818,Oji River,Enugu,2024-09-09,Medium,1200
4819,Monguno,Borno,2025-11-05,Medium,1200
4820,Owerri,Imo,2025-07-18,Small,500
4821,Onitsha,Anambra,2024-11-08,Extra Large,3500
4822,Uyo,Akwa Ibom,2025-06-15,Medium,1200
4823,Biu,Gombe,2024-10-12,Medium,1200
4824,Wamako,Sokoto,2024-10-13,Large,2200
4825,Nassarawa,Nasarawa,2025-09-11,Small,500
4826,Wamako,Sokoto,2025-01-14,Extra Large,3500
4827,Girei,Adamawa,2025-09-12,Small,500
4828,Eket,Akwa Ibom,2025-04-10,Small,500
4829,Nsukka,Enugu,2025-04-29,Extra Large,3500
4830,Ohafia,Abia,2025-07-13,Small,500
4831,Ikorodu,Lagos,2025-09-29,Medium,1200
4832,Suleja,Niger,2025-01-25,Medium,1200
4833,Damaturu,Yobe,2026-01-09,Large,2200
4834,Saminaka,Kaduna,2025-04-21,Large,2200
4835,Gwadabawa,Sokoto,2024-08-05,Medium,1200
4836,Efon,Ekiti,2024-09-15,Large,2200
4837,Okene,Kogi,2024-05-20,Large,2200
4838,Kazaure,Jigawa,2025-11-06,Small,500
4839,Danbatta,Kano,2024-05-07,Small,500
4840,Ejigbo,Osun,2024-11-10,Extra Large,3500
4841,Nsukka,Enugu,2025-02-22,Small,500
4842,Oron,Akwa Ibom,2025-10-21,Small,500
4843,Nsukka,Enugu,2026-04-19,Large,2200
4844,Udi,Enugu,2025-11-01,Large,2200
4845,Epe,Lagos,2024-06-14,Small,500
4846,Dukku,Gombe,2026-03-05,Large,2200
4847,Udi,Enugu,2026-04-17,Small,500
4848,Katsina,Katsina,2026-01-20,Medium,1200
4849,Ekpoma,Edo,2025-04-20,Medium,1200
4850,Degema,Rivers,2024-12-20,Large,2200
4851,Iseyin,Oyo,2025-03-27,Medium,1200
4852,Degema,Rivers,2024-10-24,Large,2200
4853,Owerri,Imo,2025-02-16,Small,500
4854,Aba,Abia,2024-05-27,Small,500
4855,Ohafia,Abia,2025-10-16,Small,500
4856,Malumfashi,Katsina,2025-01-30,Extra Large,3500
4857,Abakaliki,Ebonyi,2024-12-11,Small,500
4858,Ikeja,Lagos,2025-07-18,Medium,1200
4859,Owo,Ondo,2025-10-21,Small,500
4860,Kagoro,Kaduna,2025-07-05,Small,500
4861,Katsina,Katsina,2025-05-15,Small,500
4862,Daura,Katsina,2026-01-27,Large,2200
4863,Ogbomoso,Oyo,2025-11-23,Small,500
4864,Girei,Adamawa,2025-05-12,Medium,1200
4865,Aba,Abia,2025-03-23,Small,500
4866,Mbaise,Imo,2025-12-22,Large,2200
4867,Kaduna,Kaduna,2024-05-28,Extra Large,3500
4868,Azare,Bauchi,2026-04-24,Medium,1200
4869,Dass,Bauchi,2025-05-11,Extra Large,3500
4870,Yola,Adamawa,2025-02-10,Extra Large,3500
4871,Ikare,Ondo,2025-10-16,Extra Large,3500
4872,Benin City,Edo,2025-06-08,Small,500
4873,Misau,Bauchi,2025-05-09,Large,2200
4874,Barkin Ladi,Plateau,2025-08-01,Large,2200
4875,Numan,Adamawa,2024-06-02,Medium,1200
4876,Mbaise,Imo,2024-11-25,Small,500
4877,Abak,Akwa Ibom,2025-02-11,Extra Large,3500
4878,Kaura Namoda,Zamfara,2024-12-05,Medium,1200
4879,Nnewi,Anambra,2025-12-22,Large,2200
4880,Nembe,Bayelsa,2025-03-30,Large,2200
4881,Iseyin,Oyo,2025-03-01,Medium,1200
4882,Badagry,Lagos,2025-07-19,Medium,1200
4883,Yauri,Kebbi,2024-06-05,Extra Large,3500
4884,Irrua,Edo,2025-05-09,Extra Large,3500
4885,Epe,Lagos,2024-08-08,Large,2200
4886,Wudil,Kano,2025-12-24,Extra Large,3500
4887,Nguru,Yobe,2025-03-23,Large,2200
4888,Akure,Ondo,2025-10-07,Large,2200
4889,Ogoja,Cross River,2024-07-18,Large,2200
4890,Iseyin,Oyo,2025-11-17,Medium,1200
4891,Ikot Ekpene,Akwa Ibom,2026-03-13,Medium,1200
4892,Ankpa,Kogi,2025-09-17,Medium,1200
4893,Ikom,Cross River,2024-08-03,Extra Large,3500
4894,Oporoma,Bayelsa,2025-02-23,Small,500
4895,Illela,Sokoto,2025-03-22,Small,500
4896,Jalingo,Taraba,2024-09-04,Small,500
4897,Birnin Kudu,Jigawa,2025-07-02,Medium,1200
4898,Kaltungo,Gombe,2025-09-29,Extra Large,3500
4899,Monguno,Borno,2024-09-21,Large,2200
4900,Kaura Namoda,Zamfara,2025-03-25,Extra Large,3500
4901,Dukku,Gombe,2024-10-26,Large,2200
4902,Abeokuta,Ogun,2025-09-14,Medium,1200
4903,Ogbomoso,Oyo,2026-02-19,Medium,1200
4904,Isuikwuato,Abia,2025-11-30,Small,500
4905,Omoku,Rivers,2025-10-04,Small,500
4906,Daura,Katsina,2024-07-26,Extra Large,3500
4907,Daura,Katsina,2024-07-19,Small,500
4908,Ado-Ekiti,Ekiti,2025-03-21,Small,500
4909,Numan,Adamawa,2025-01-17,Small,500
4910,Nsukka,Enugu,2025-05-14,Small,500
4911,Misau,Bauchi,2025-02-01,Extra Large,3500
4912,Gwoza,Borno,2025-11-26,Large,2200
4913,Minna,Niger,2025-05-06,Large,2200
4914,Kabba,Kogi,2026-03-22,Large,2200
4915,Agbani,Enugu,2025-01-28,Extra Large,3500
4916,Shendam,Plateau,2025-01-30,Small,500
4917,Port Harcourt,Rivers,2025-11-09,Extra Large,3500
4918,Yauri,Kebbi,2026-02-22,Small,500
4919,Kazaure,Jigawa,2025-06-14,Extra Large,3500
4920,Damaturu,Yobe,2025-08-22,Extra Large,3500
4921,Kaiama,Kwara,2024-08-14,Small,500
4922,Lafia,Nasarawa,2026-01-22,Extra Large,3500
4923,Oporoma,Bayelsa,2024-09-04,Large,2200
4924,Damaturu,Yobe,2025-09-29,Small,500
4925,Owerri,Imo,2025-02-27,Extra Large,3500
4926,Akwanga,Nasarawa,2024-12-09,Medium,1200
4927,Jos,Plateau,2025-11-09,Large,2200
4928,Dutsin-Ma,Katsina,2025-03-19,Extra Large,3500
4929,Udi,Enugu,2025-07-28,Extra Large,3500
4930,Makurdi,Benue,2024-07-21,Medium,1200
4931,Futungo,Adamawa,2024-08-01,Extra Large,3500
4932,Jamaare,Bauchi,2024-09-22,Medium,1200
4933,Oyo Town,Oyo,2025-07-26,Extra Large,3500
4934,Damaturu,Yobe,2024-10-29,Large,2200
4935,Dikwa,Borno,2025-03-28,Extra Large,3500
4936,Uromi,Edo,2026-01-12,Large,2200
4937,Abakaliki,Ebonyi,2025-05-29,Large,2200
4938,Kabba,Kogi,2024-05-01,Small,500
4939,Asaba,Delta,2026-02-01,Medium,1200
4940,Langtang,Plateau,2024-10-17,Medium,1200
4941,Arochukwu,Abia,2025-07-01,Medium,1200
4942,Lafia,Nasarawa,2025-04-09,Large,2200
4943,Auchi,Edo,2025-02-20,Large,2200
4944,Omoku,Rivers,2024-06-24,Extra Large,3500
4945,Maiduguri,Borno,2025-07-09,Medium,1200
4946,Ikom,Cross River,2024-10-22,Small,500
4947,Ede,Osun,2025-06-01,Large,2200
4948,Akure,Ondo,2025-07-24,Large,2200
4949,Damaturu,Yobe,2025-06-08,Extra Large,3500
4950,Jos,Plateau,2025-12-21,Large,2200
4951,Idanre,Ondo,2024-06-01,Extra Large,3500
4952,Bauchi,Bauchi,2024-08-13,Small,500
4953,Gumel,Jigawa,2025-08-17,Extra Large,3500
4954,Rijau,Niger,2024-05-23,Medium,1200
4955,Calabar,Cross River,2026-01-11,Small,500
4956,Abakaliki,Ebonyi,2025-08-27,Medium,1200
4957,Igbara-Odo,Ekiti,2025-12-30,Large,2200
4958,Anka,Zamfara,2024-12-01,Extra Large,3500
4959,Azare,Bauchi,2026-02-28,Extra Large,3500
4960,Dikwa,Borno,2024-06-01,Small,500
4961,Biu,Gombe,2025-02-25,Medium,1200
4962,Daura,Katsina,2024-09-04,Extra Large,3500
4963,Ohafia,Abia,2025-08-31,Small,500
4964,Sokoto,Sokoto,2025-07-17,Small,500
4965,Bali,Taraba,2025-09-14,Small,500
4966,Daura,Katsina,2025-07-05,Large,2200
4967,Mbaise,Imo,2025-11-23,Medium,1200
4968,Igbara-Odo,Ekiti,2024-09-03,Extra Large,3500
4969,Barkin Ladi,Plateau,2025-03-25,Small,500
4970,Uromi,Edo,2025-06-24,Small,500
4971,Warri,Delta,2026-03-08,Medium,1200
4972,Dass,Bauchi,2024-07-04,Small,500
4973,Afikpo,Ebonyi,2024-12-01,Extra Large,3500
4974,Ikeja,Lagos,2025-01-21,Large,2200
4975,Abeokuta,Ogun,2025-01-29,Extra Large,3500
4976,Ikot Ekpene,Akwa Ibom,2024-06-15,Extra Large,3500
4977,Mubi,Adamawa,2025-03-05,Large,2200
4978,Kontagora,Niger,2025-06-03,Medium,1200
4979,Obudu,Cross River,2024-11-27,Extra Large,3500
4980,Afikpo,Ebonyi,2024-08-03,Large,2200
4981,Port Harcourt,Rivers,2025-09-16,Extra Large,3500
4982,Girei,Adamawa,2024-11-13,Small,500
4983,Gusau,Zamfara,2025-05-17,Medium,1200
4984,Ikot Ekpene,Akwa Ibom,2025-05-15,Large,2200
4985,Bida,Niger,2025-09-17,Extra Large,3500
4986,Idah,Kogi,2025-07-18,Large,2200
4987,Malumfashi,Katsina,2024-07-15,Extra Large,3500
4988,Wamba,Nasarawa,2025-10-12,Medium,1200
4989,Pankshin,Plateau,2025-07-30,Small,500
4990,Bori,Rivers,2026-04-18,Small,500
4991,Gumel,Jigawa,2025-04-15,Large,2200
4992,Rano,Kano,2025-09-12,Medium,1200
4993,Yauri,Kebbi,2026-03-10,Medium,1200
4994,Omuo-Ekiti,Ekiti,2026-04-17,Large,2200
4995,Omuo-Ekiti,Ekiti,2024-11-22,Extra Large,3500
4996,Kafanchan,Kaduna,2025-07-16,Extra Large,3500
4997,Efon,Ekiti,2024-12-14,Medium,1200
4998,Wudil,Kano,2025-05-16,Large,2200
4999,Buni Yadi,Yobe,2026-04-24,Large,2200
5000,Oji River,Enugu,2025-01-10,Medium,1200
5001,Monguno,Borno,2024-07-30,Medium,1200
5002,Udi,Enugu,2025-06-12,Large,2200
5003,Uromi,Edo,2025-05-11,Large,2200
5004,Mbaise,Imo,2025-08-01,Extra Large,3500
5005,Saminaka,Kaduna,2025-04-22,Extra Large,3500
5006,Gashua,Yobe,2024-09-05,Medium,1200
5007,Birnin Kudu,Jigawa,2025-07-16,Small,500
5008,Dutse,Jigawa,2025-09-26,Extra Large,3500
5009,Kaura Namoda,Zamfara,2026-04-12,Small,500
5010,Azare,Bauchi,2024-04-28,Large,2200
5011,Degema,Rivers,2024-05-14,Large,2200
5012,Illela,Sokoto,2025-07-28,Extra Large,3500
5013,Omuo-Ekiti,Ekiti,2024-07-22,Small,500
5014,Ikare,Ondo,2026-01-06,Small,500
5015,Langtang,Plateau,2025-12-02,Extra Large,3500
5016,Birnin Kebbi,Kebbi,2026-04-27,Medium,1200
5017,Benin City,Edo,2025-02-23,Large,2200
5018,Awka,Anambra,2024-12-27,Small,500
5019,Kaduna,Kaduna,2025-06-10,Large,2200
5020,Calabar,Cross River,2025-08-06,Extra Large,3500
5021,Enugu,Enugu,2024-05-05,Small,500
5022,Aba,Abia,2024-09-21,Large,2200
5023,Kafanchan,Kaduna,2024-11-18,Extra Large,3500
5024,Orlu,Imo,2025-11-25,Medium,1200
5025,Saminaka,Kaduna,2024-12-07,Large,2200
5026,Orlu,Imo,2025-05-02,Small,500
5027,Tsafe,Zamfara,2024-12-19,Large,2200
5028,Biu,Gombe,2024-05-01,Extra Large,3500
5029,Udi,Enugu,2025-09-10,Small,500
5030,Abakaliki,Ebonyi,2025-01-01,Large,2200
5031,Port Harcourt,Rivers,2025-10-08,Small,500
5032,Mbaise,Imo,2025-07-21,Medium,1200
5033,Mbaise,Imo,2024-05-18,Medium,1200
5034,Auchi,Edo,2024-09-02,Large,2200
5035,Makurdi,Benue,2024-12-24,Medium,1200
5036,Malumfashi,Katsina,2024-12-30,Extra Large,3500
5037,Ile-Ife,Osun,2025-08-31,Medium,1200
5038,Makurdi,Benue,2026-02-25,Extra Large,3500
5039,Ede,Osun,2025-11-30,Medium,1200
5040,Wamba,Nasarawa,2025-08-11,Extra Large,3500
5041,Futungo,Adamawa,2025-04-13,Large,2200
5042,Oji River,Enugu,2025-07-29,Extra Large,3500
5043,Bali,Taraba,2026-02-08,Large,2200
5044,Girei,Adamawa,2025-05-24,Extra Large,3500
5045,Ejigbo,Osun,2024-12-27,Medium,1200
5046,Ikeja,Lagos,2025-11-21,Small,500
5047,Keffi,Nasarawa,2025-02-23,Extra Large,3500
5048,Nsukka,Enugu,2025-10-21,Large,2200
5049,Kaiama,Kwara,2025-12-28,Large,2200
5050,Okigwe,Imo,2024-12-01,Medium,1200
5051,Wamba,Nasarawa,2025-10-08,Extra Large,3500
5052,Futungo,Adamawa,2024-12-13,Medium,1200
5053,Dass,Bauchi,2025-05-23,Small,500
5054,Wamba,Nasarawa,2024-09-26,Large,2200
5055,Epe,Lagos,2025-09-10,Small,500
5056,Degema,Rivers,2025-12-02,Extra Large,3500
5057,Akure,Ondo,2026-02-05,Extra Large,3500
5058,Gumel,Jigawa,2025-01-10,Medium,1200
5059,Kafanchan,Kaduna,2026-04-05,Large,2200
5060,Barkin Ladi,Plateau,2024-11-18,Medium,1200
5061,Dukku,Gombe,2024-05-19,Medium,1200
5062,Oron,Akwa Ibom,2026-04-16,Large,2200
5063,Onitsha,Anambra,2025-07-28,Small,500
5064,Abakaliki,Ebonyi,2026-01-02,Small,500
5065,Dutse,Jigawa,2025-06-18,Large,2200
5066,Ile-Ife,Osun,2025-02-05,Large,2200
5067,Ughelli,Delta,2025-07-06,Large,2200
5068,Auchi,Edo,2026-01-19,Extra Large,3500
5069,Daura,Katsina,2025-10-28,Small,500
5070,Gombe,Gombe,2025-09-24,Small,500
5071,Ekpoma,Edo,2024-12-12,Extra Large,3500
5072,Ondo City,Ondo,2024-05-20,Medium,1200
5073,Mubi,Adamawa,2025-02-23,Small,500
5074,Bauchi,Bauchi,2025-04-25,Large,2200
5075,Irrua,Edo,2024-10-17,Small,500
5076,Saki,Oyo,2025-03-23,Large,2200
5077,Auchi,Edo,2026-03-22,Medium,1200
5078,Owerri,Imo,2024-10-01,Large,2200
5079,Onueke,Ebonyi,2024-12-03,Small,500
5080,Illela,Sokoto,2024-07-18,Small,500
5081,Suleja,Niger,2025-11-21,Medium,1200
5082,Ekwulobia,Anambra,2025-11-16,Medium,1200
5083,Ikom,Cross River,2026-02-23,Large,2200
5084,Kagoro,Kaduna,2025-03-17,Medium,1200
5085,Ogbomoso,Oyo,2024-05-15,Small,500
5086,Orlu,Imo,2025-04-14,Small,500
5087,Dass,Bauchi,2025-04-27,Medium,1200
5088,Ohafia,Abia,2024-09-13,Extra Large,3500
5089,Mutum Biyu,Taraba,2026-03-03,Extra Large,3500
5090,Tsafe,Zamfara,2025-10-14,Extra Large,3500
5091,Mutum Biyu,Taraba,2025-05-14,Large,2200
5092,Bida,Niger,2025-11-14,Extra Large,3500
5093,Ishieke,Ebonyi,2024-08-09,Extra Large,3500
5094,Calabar,Cross River,2026-01-24,Medium,1200
5095,Jamaare,Bauchi,2025-12-18,Large,2200
5096,Katsina,Katsina,2026-03-13,Extra Large,3500
5097,Nassarawa,Nasarawa,2025-09-03,Large,2200
5098,Lagos,Lagos,2024-08-02,Large,2200
5099,Omoku,Rivers,2025-10-08,Small,500
5100,Oji River,Enugu,2025-03-28,Medium,1200
5101,Ejigbo,Osun,2025-09-30,Medium,1200
5102,Malumfashi,Katsina,2025-05-13,Medium,1200
5103,Asaba,Delta,2024-04-30,Medium,1200
5104,Ilesa,Osun,2026-03-09,Extra Large,3500
5105,Kontagora,Niger,2025-09-11,Extra Large,3500
5106,Ikeja,Lagos,2025-07-05,Extra Large,3500
5107,Obudu,Cross River,2024-06-29,Small,500
5108,Orlu,Imo,2025-04-03,Small,500
5109,Bichi,Kano,2024-05-30,Small,500
5110,Kaiama,Kwara,2025-05-12,Extra Large,3500
5111,Akure,Ondo,2025-08-21,Large,2200
5112,Jebba,Kwara,2024-12-11,Extra Large,3500
5113,Oron,Akwa Ibom,2025-06-23,Small,500
5114,Omu-Aran,Kwara,2024-12-11,Medium,1200
5115,Dutsin-Ma,Katsina,2026-02-08,Medium,1200
5116,Aba,Abia,2024-12-17,Medium,1200
5117,Anka,Zamfara,2024-09-14,Small,500
5118,Futungo,Adamawa,2024-11-15,Medium,1200
5119,Bali,Taraba,2024-12-16,Small,500
5120,Ede,Osun,2025-03-15,Large,2200
5121,Oyo Town,Oyo,2024-07-22,Large,2200
5122,Bichi,Kano,2024-08-14,Small,500
5123,Gembu,Taraba,2024-11-13,Small,500
5124,Ede,Osun,2024-05-08,Extra Large,3500
5125,Sokoto,Sokoto,2025-07-26,Small,500
5126,Ughelli,Delta,2025-05-07,Large,2200
5127,Ilesa,Osun,2024-09-25,Medium,1200
5128,Warri,Delta,2025-01-08,Small,500
5129,Akwanga,Nasarawa,2024-12-15,Extra Large,3500
5130,Gombe,Gombe,2024-08-08,Small,500
5131,Katsina,Katsina,2025-09-23,Medium,1200
5132,Igbara-Odo,Ekiti,2024-11-20,Medium,1200
5133,Ijebu-Ode,Ogun,2024-10-22,Extra Large,3500
5134,Tsafe,Zamfara,2024-06-18,Large,2200
5135,Enugu,Enugu,2025-07-19,Small,500
5136,Abakaliki,Ebonyi,2024-12-30,Large,2200
5137,Jos,Plateau,2025-03-17,Medium,1200
5138,Ogbomoso,Oyo,2024-07-31,Extra Large,3500
5139,Maiduguri,Borno,2025-04-06,Extra Large,3500
5140,Ankpa,Kogi,2025-09-02,Large,2200
5141,Pankshin,Plateau,2024-07-13,Large,2200
5142,Kamba,Kebbi,2024-06-05,Medium,1200
5143,Bali,Taraba,2025-03-04,Medium,1200
5144,Gombe,Gombe,2024-09-04,Extra Large,3500
5145,Pankshin,Plateau,2025-07-06,Large,2200
5146,Wamako,Sokoto,2025-07-04,Extra Large,3500
5147,Minna,Niger,2025-12-29,Large,2200
5148,Dutse,Jigawa,2025-09-20,Medium,1200
5149,Talata Mafara,Zamfara,2025-07-21,Medium,1200
5150,Mbaise,Imo,2024-12-11,Medium,1200
5151,Vandeikya,Benue,2025-12-15,Large,2200
5152,Ilaro,Ogun,2025-09-30,Extra Large,3500
5153,Idah,Kogi,2025-08-30,Small,500
5154,Orlu,Imo,2025-05-21,Extra Large,3500
5155,Misau,Bauchi,2026-04-08,Small,500
5156,Ikare,Ondo,2025-10-31,Extra Large,3500
5157,Ughelli,Delta,2025-04-02,Extra Large,3500
5158,Numan,Adamawa,2024-08-01,Large,2200
5159,Monguno,Borno,2025-12-12,Medium,1200
5160,Degema,Rivers,2026-02-28,Extra Large,3500
5161,Oji River,Enugu,2025-04-04,Extra Large,3500
5162,Okigwe,Imo,2025-03-26,Medium,1200
5163,Onueke,Ebonyi,2025-09-09,Medium,1200
5164,Kamba,Kebbi,2025-09-28,Extra Large,3500
5165,Yenagoa,Bayelsa,2025-04-02,Small,500
5166,Yenagoa,Bayelsa,2024-10-13,Medium,1200
5167,Nguru,Yobe,2024-10-07,Extra Large,3500
5168,Brass,Bayelsa,2026-01-16,Small,500
5169,Arochukwu,Abia,2025-07-21,Medium,1200
5170,Eket,Akwa Ibom,2026-02-23,Large,2200
5171,Badagry,Lagos,2025-02-07,Small,500
5172,Eket,Akwa Ibom,2025-09-20,Large,2200
5173,Lokoja,Kogi,2025-08-26,Small,500
5174,Yenagoa,Bayelsa,2025-11-24,Small,500
5175,Ikere-Ekiti,Ekiti,2026-02-01,Extra Large,3500
5176,Port Harcourt,Rivers,2025-03-24,Large,2200
5177,Rano,Kano,2024-05-19,Small,500
5178,Wudil,Kano,2025-04-09,Small,500
5179,Saki,Oyo,2025-01-08,Large,2200
5180,Ishieke,Ebonyi,2025-03-30,Small,500
5181,Eleme,Rivers,2024-08-29,Medium,1200
5182,Kano,Kano,2025-11-09,Extra Large,3500
5183,Okene,Kogi,2025-07-12,Extra Large,3500
5184,Ilesa,Osun,2024-07-29,Large,2200
5185,Danbatta,Kano,2024-07-11,Extra Large,3500
5186,Okigwe,Imo,2025-12-15,Large,2200
5187,Nsukka,Enugu,2025-11-30,Extra Large,3500
5188,Warri,Delta,2024-12-21,Small,500
5189,Yenagoa,Bayelsa,2025-08-14,Small,500
5190,Asaba,Delta,2025-11-27,Extra Large,3500
5191,Ikom,Cross River,2025-05-21,Small,500
5192,Bichi,Kano,2025-02-13,Large,2200
5193,Mbaise,Imo,2025-02-23,Extra Large,3500
5194,Abeokuta,Ogun,2025-07-24,Large,2200
5195,Oji River,Enugu,2025-06-01,Small,500
5196,Ikeja,Lagos,2026-04-08,Extra Large,3500
5197,Omuo-Ekiti,Ekiti,2025-02-01,Small,500
5198,Awka,Anambra,2025-01-01,Large,2200
5199,Keffi,Nasarawa,2025-12-12,Extra Large,3500
5200,Iseyin,Oyo,2025-07-02,Large,2200
5201,Ile-Ife,Osun,2025-11-21,Large,2200
5202,Owo,Ondo,2025-03-11,Medium,1200
5203,Umuahia,Abia,2025-11-23,Large,2200
5204,Abeokuta,Ogun,2025-05-30,Extra Large,3500
5205,Okene,Kogi,2024-10-16,Small,500
5206,Ikom,Cross River,2025-08-24,Extra Large,3500
5207,Zaria,Kaduna,2024-06-22,Medium,1200
5208,Abeokuta,Ogun,2026-03-08,Small,500
5209,Badagry,Lagos,2025-06-20,Large,2200
5210,Lokoja,Kogi,2025-04-17,Small,500
5211,Shendam,Plateau,2025-07-03,Medium,1200
5212,Nsukka,Enugu,2025-03-31,Large,2200
5213,Wamako,Sokoto,2025-06-06,Extra Large,3500
5214,Gembu,Taraba,2025-12-18,Medium,1200
5215,Akure,Ondo,2024-09-02,Extra Large,3500
5216,Anka,Zamfara,2026-03-26,Extra Large,3500
5217,Ikot Ekpene,Akwa Ibom,2024-06-16,Large,2200
5218,Girei,Adamawa,2024-07-15,Small,500
5219,Langtang,Plateau,2025-12-13,Extra Large,3500
5220,Kaltungo,Gombe,2025-11-11,Medium,1200
5221,Ilesa,Osun,2025-01-28,Large,2200
5222,Eket,Akwa Ibom,2025-04-23,Large,2200
5223,Bida,Niger,2025-08-22,Small,500
5224,Wukari,Taraba,2024-07-02,Small,500
5225,Deba,Gombe,2025-12-15,Medium,1200
5226,Minna,Niger,2026-02-04,Extra Large,3500
5227,Awka,Anambra,2026-02-16,Large,2200
5228,Buni Yadi,Yobe,2025-08-05,Extra Large,3500
5229,Futungo,Adamawa,2024-04-27,Large,2200
5230,Ekwulobia,Anambra,2024-08-12,Medium,1200
5231,Buni Yadi,Yobe,2024-08-14,Large,2200
5232,Biu,Borno,2025-05-20,Extra Large,3500
5233,Anka,Zamfara,2025-02-06,Medium,1200
5234,Potiskum,Yobe,2025-06-23,Small,500
5235,Akure,Ondo,2024-09-17,Large,2200
5236,Mbaise,Imo,2025-09-07,Small,500
5237,Otukpo,Benue,2024-12-14,Large,2200
5238,Onueke,Ebonyi,2025-06-17,Large,2200
5239,Ijebu-Ode,Ogun,2026-02-23,Extra Large,3500
5240,Nsukka,Enugu,2024-12-05,Large,2200
5241,Gboko,Benue,2026-03-17,Large,2200
5242,Buni Yadi,Yobe,2025-03-10,Small,500
5243,Azare,Bauchi,2026-04-15,Small,500
5244,Umuahia,Abia,2025-01-03,Small,500
5245,Zaria,Kaduna,2024-07-01,Small,500
5246,Ilesa,Osun,2024-05-02,Small,500
5247,Illela,Sokoto,2026-04-18,Extra Large,3500
5248,Sokoto,Sokoto,2025-02-16,Extra Large,3500
5249,Kaduna,Kaduna,2024-07-29,Large,2200
5250,Sagbama,Bayelsa,2024-11-28,Medium,1200
5251,Keffi,Nasarawa,2025-01-21,Large,2200
5252,Futungo,Adamawa,2025-06-02,Small,500
5253,Azare,Bauchi,2024-06-04,Medium,1200
5254,Okene,Kogi,2025-09-23,Medium,1200
5255,Pankshin,Plateau,2025-12-17,Small,500
5256,Kabba,Kogi,2025-01-14,Extra Large,3500
5257,Vandeikya,Benue,2026-01-16,Extra Large,3500
5258,Nsukka,Enugu,2026-01-19,Medium,1200
